SCHOOLYEAR_SP	DISTRICT	ASSIGNED_RA_SCHOOLCODE	ASSIGNED_RA_BLOCK	ASSIGNED_RA_TEMP_NCTETID	ASSIGNED_RA_ACTUAL_NCTETID	TEMP_NCTESID	ACTUAL_NCTESID	HP	CHANGE_T	TCH_RANDOM_DROP	CATEGORY	STU_RANDOM_DROP	MOVE_LEVEL	FINAL_RA_SAMPLE
2013	11	1105	1103	1	11058	512	113297	0	0	0	 	 	 	1
2013	11	1105	1103	1	11058	602	 	0	1	0	parent	0	class	1
2013	11	1105	1103	1	11058	1368	113292	0	0	0	 	 	 	1
2013	11	1105	1103	1	11058	1235	 	0	1	0	parent	0	class	1
2013	11	1105	1103	1	11058	664	113476	0	0	0	 	 	 	1
2013	11	1105	1103	1	11058	1156	113536	0	1	0	unknown	0	class	1
2013	11	1105	1103	1	11058	485	 	0	1	0	unknown	1	district	0
2013	11	1105	1103	1	11058	1395	113454	0	0	0	 	 	 	1
2013	11	1105	1103	1	11058	265	113388	0	0	0	 	 	 	1
2013	11	1105	1103	1	11058	201	 	0	1	0	unknown	1	district	0
2013	11	1105	1103	1	11058	1411	113349	0	0	0	 	 	 	1
2013	11	1105	1103	1	11058	1590	 	0	1	0	parent	0	class	1
2013	11	1105	1103	1	11058	1069	113379	0	0	0	 	 	 	1
2013	11	1105	1103	1	11058	1178	113324	0	0	0	 	 	 	1
2013	11	1105	1103	1	11058	547	113376	0	0	0	 	 	 	1
2013	11	1105	1103	1	11058	788	113315	0	0	0	 	 	 	1
2013	11	1105	1103	1	11058	599	 	0	1	0	unknown	1	district	0
2013	11	1105	1103	1	11058	438	113407	0	0	0	 	 	 	1
2013	11	1105	1103	1	11058	939	 	0	1	0	unknown	0	 	1
2013	11	1105	1103	1	11058	544	113331	0	0	0	 	 	 	1
2013	11	1105	1103	1	11058	49	113306	0	0	0	 	 	 	1
2013	11	1105	1103	1	11058	858	113444	0	0	0	 	 	 	1
2013	11	1105	1103	1	11058	1090	 	0	1	0	unknown	1	district	0
2013	11	1105	1103	1	11058	242	113465	0	0	0	 	 	 	1
2013	11	1105	1103	1	11058	204	113299	0	0	0	 	 	 	1
2013	11	1105	1103	1	11058	806	113327	0	0	0	 	 	 	1
2013	11	1105	1103	1	11058	1261	113305	0	0	0	 	 	 	1
2013	11	1105	1103	1	11058	558	113301	0	0	0	 	 	 	1
2013	14	1413	1408	2	14103	162	146731	0	0	0	 	 	 	1
2013	14	1413	1408	2	14103	1605	146118	0	0	0	 	 	 	1
2013	14	1413	1408	2	14103	1280	146347	0	0	0	 	 	 	1
2013	14	1413	1408	2	14103	427	146006	0	0	0	 	 	 	1
2013	14	1413	1408	2	14103	486	146055	0	0	0	 	 	 	1
2013	14	1413	1408	2	14103	271	146521	0	0	0	 	 	 	1
2013	14	1404	1407	3	14003	757	146876	0	0	0	 	 	 	1
2013	14	1404	1407	3	14003	1006	145705	0	0	0	 	 	 	1
2013	14	1404	1407	3	14003	1170	145799	0	0	0	 	 	 	1
2013	14	1404	1407	3	14003	114	146801	0	0	0	 	 	 	1
2013	14	1404	1407	3	14003	694	146639	0	0	0	 	 	 	1
2013	14	1404	1407	3	14003	397	145857	0	0	0	 	 	 	1
2013	14	1404	1407	3	14003	765	146850	0	1	0	unknown	1	district	0
2013	14	1404	1407	3	14003	1535	146596	0	0	0	 	 	 	1
2013	14	1404	1407	3	14003	33	145757	0	1	0	unknown	1	district	0
2013	14	1404	1407	3	14003	1331	146038	0	0	0	 	 	 	1
2013	14	1404	1407	3	14003	1294	146154	0	0	0	 	 	 	1
2013	14	1404	1407	3	14003	629	146396	0	0	0	 	 	 	1
2013	14	1404	1407	3	14003	1126	146246	0	0	0	 	 	 	1
2013	14	1413	1410	4	14104	603	 	0	1	0	unknown	1	district	0
2013	14	1413	1410	4	14104	580	145307	0	0	0	 	 	 	1
2013	14	1413	1410	4	14104	149	143585	0	0	0	 	 	 	1
2013	14	1413	1410	4	14104	248	143435	0	0	0	 	 	 	1
2013	14	1413	1410	4	14104	1112	144528	0	0	0	 	 	 	1
2013	14	1404	1407	5	14008	589	145940	0	0	0	 	 	 	1
2013	14	1404	1407	5	14008	12	145707	0	0	0	 	 	 	1
2013	14	1404	1407	5	14008	1511	146334	0	0	0	 	 	 	1
2013	14	1404	1407	5	14008	299	146566	0	0	0	 	 	 	1
2013	14	1404	1407	5	14008	89	146648	0	0	0	 	 	 	1
2013	14	1404	1407	5	14008	1263	146584	0	0	0	 	 	 	1
2013	14	1404	1407	5	14008	652	146499	0	0	0	 	 	 	1
2013	14	1404	1407	5	14008	1521	 	0	1	0	academic	0	class	1
2013	14	1404	1407	5	14008	163	 	0	1	0	unknown	1	district	0
2013	14	1404	1407	5	14008	1059	146060	0	0	0	 	 	 	1
2013	14	1404	1407	5	14008	1012	145812	0	0	0	 	 	 	1
2013	14	1404	1407	5	14008	362	146105	0	0	0	 	 	 	1
2013	14	1404	1407	5	14008	887	146315	0	0	0	 	 	 	1
2013	14	1404	1407	5	14008	1424	146576	0	0	0	 	 	 	1
2013	14	1401	1402	6	14105	1162	143450	0	0	0	 	 	 	1
2013	14	1401	1402	6	14105	904	 	0	1	0	unknown	1	school	0
2013	14	1401	1402	6	14105	979	 	0	1	0	unknown	0	 	1
2013	14	1401	1402	6	14105	52	145297	0	0	0	 	 	 	1
2013	14	1401	1402	6	14105	477	143187	0	1	0	unknown	1	district	0
2013	14	1401	1402	6	14105	307	 	0	1	0	administrative	0	class	1
2013	14	1401	1402	6	14105	1555	143311	0	0	0	 	 	 	1
2013	14	1401	1402	6	14105	578	146415	0	0	0	 	 	 	1
2013	14	1401	1402	6	14105	1480	145324	0	1	0	academic	0	class	1
2013	14	1401	1402	6	14105	1249	145305	0	0	0	 	 	 	1
2013	14	1401	1402	6	14105	985	145051	0	1	0	unknown	1	school	0
2013	14	1401	1402	6	14105	954	144591	0	0	0	 	 	 	1
2013	14	1401	1402	6	14105	45	144077	0	0	0	 	 	 	1
2013	14	1401	1402	6	14105	402	147361	0	1	0	administrative	0	class	1
2013	14	1401	1402	6	14105	264	146200	0	0	0	 	 	 	1
2013	14	1401	1402	6	14105	1214	143570	0	1	0	academic	0	class	1
2013	14	1401	1402	6	14105	498	145985	0	1	0	academic	0	class	1
2013	14	1401	1402	6	14105	916	147360	0	1	0	parent	0	class	1
2013	14	1401	1402	6	14105	613	143994	0	1	0	academic	0	class	1
2013	14	1401	1402	6	14105	834	144459	0	0	0	 	 	 	1
2013	14	1402	1403	7	14133	1380	 	0	 	1	 	 	 	0
2013	14	1402	1403	7	14133	1350	146223	1	 	1	 	 	 	0
2013	14	1402	1403	7	14133	270	145936	1	 	1	 	 	 	0
2013	14	1402	1403	7	14133	701	146553	1	 	1	 	 	 	0
2013	14	1402	1403	7	14133	859	146232	0	 	1	 	 	 	0
2013	14	1402	1403	7	14133	932	145900	0	 	1	 	 	 	0
2013	14	1402	1403	7	14133	369	146574	1	 	1	 	 	 	0
2013	14	1402	1403	7	14133	22	146369	0	 	1	 	 	 	0
2013	14	1402	1403	7	14133	453	146881	0	 	1	 	 	 	0
2013	14	1402	1403	7	14133	56	145770	1	 	1	 	 	 	0
2013	14	1402	1403	7	14133	1305	146807	0	 	1	 	 	 	0
2013	14	1402	1403	7	14133	566	146606	0	 	1	 	 	 	0
2013	14	1402	1403	7	14133	424	 	0	 	1	 	 	 	0
2013	14	1402	1403	7	14133	1245	 	0	 	1	 	 	 	0
2013	14	1402	1403	7	14133	1183	146504	1	 	1	 	 	 	0
2013	14	1402	1403	7	14133	656	146217	0	 	1	 	 	 	0
2013	14	1402	1403	7	14133	507	145911	1	 	1	 	 	 	0
2013	14	1402	1403	7	14133	344	146691	1	 	1	 	 	 	0
2013	14	1402	1403	7	14133	778	145704	1	 	1	 	 	 	0
2013	14	1402	1403	7	14133	1413	146316	1	 	1	 	 	 	0
2013	14	1402	1403	7	14133	1196	145995	0	 	1	 	 	 	0
2013	14	1402	1403	7	14133	1204	146813	1	 	1	 	 	 	0
2013	14	1402	1403	7	14133	358	145798	0	 	1	 	 	 	0
2013	14	1402	1403	7	14133	735	146189	0	 	1	 	 	 	0
2013	14	1402	1403	7	14133	738	146287	0	 	1	 	 	 	0
2013	14	1402	1403	7	14133	1098	 	0	 	1	 	 	 	0
2013	14	1402	1403	7	14133	1358	146700	1	 	1	 	 	 	0
2013	14	1402	1403	7	14133	1201	146642	0	 	1	 	 	 	0
2013	14	1402	1403	7	14133	960	146039	1	 	1	 	 	 	0
2013	14	1405	1413	8	14009	706	143523	0	0	0	 	 	 	1
2013	14	1405	1413	8	14009	288	144530	0	0	0	 	 	 	1
2013	14	1405	1413	8	14009	277	143914	0	0	0	 	 	 	1
2013	14	1405	1413	8	14009	825	144617	0	0	0	 	 	 	1
2013	14	1405	1413	8	14009	856	144766	0	0	0	 	 	 	1
2013	11	1105	1103	9	11078	40	 	0	1	0	unknown	1	district	0
2013	11	1105	1103	9	11078	83	113356	0	0	0	 	 	 	1
2013	11	1105	1103	9	11078	542	113329	0	0	0	 	 	 	1
2013	11	1105	1103	9	11078	903	113416	0	0	0	 	 	 	1
2013	11	1105	1103	9	11078	809	113471	0	0	0	 	 	 	1
2013	11	1105	1103	9	11078	1166	 	0	1	0	unknown	1	district	0
2013	11	1105	1103	9	11078	488	 	0	1	0	unknown	0	 	1
2013	11	1105	1103	9	11078	913	113508	0	0	0	 	 	 	1
2013	11	1105	1103	9	11078	587	113446	0	0	0	 	 	 	1
2013	11	1105	1103	9	11078	994	113484	0	0	0	 	 	 	1
2013	11	1105	1103	9	11078	720	 	0	1	0	unknown	0	 	1
2013	11	1105	1103	9	11078	959	113420	0	1	0	unknown	0	class	1
2013	11	1105	1103	9	11078	168	113350	0	0	0	 	 	 	1
2013	11	1105	1103	9	11078	1598	113387	0	0	0	 	 	 	1
2013	11	1105	1103	9	11078	18	 	0	1	0	unknown	1	district	0
2013	11	1105	1103	9	11078	1	 	0	1	0	unknown	0	 	1
2013	11	1105	1103	9	11078	450	113466	0	0	0	 	 	 	1
2013	11	1105	1103	9	11078	205	113382	0	0	0	 	 	 	1
2013	11	1105	1103	9	11078	1449	113389	0	0	0	 	 	 	1
2013	11	1105	1103	9	11078	1578	113587	0	0	0	 	 	 	1
2013	11	1105	1103	9	11078	931	113592	0	0	0	 	 	 	1
2013	11	1105	1103	9	11078	1354	113597	0	0	0	 	 	 	1
2013	11	1105	1103	9	11078	85	113304	0	0	0	 	 	 	1
2013	11	1105	1103	9	11078	266	113390	0	0	0	 	 	 	1
2013	11	1105	1103	9	11078	1167	113393	0	0	0	 	 	 	1
2013	11	1105	1103	9	11078	910	113323	0	0	0	 	 	 	1
2013	11	1105	1103	9	11078	534	113539	0	0	0	 	 	 	1
2013	11	1105	1103	9	11078	1372	113461	0	0	0	 	 	 	1
2013	11	1105	1103	9	11078	325	113600	0	0	0	 	 	 	1
2013	14	1413	1409	10	14106	1219	146001	0	0	0	 	 	 	1
2013	14	1413	1409	10	14106	567	146279	0	0	0	 	 	 	1
2013	14	1413	1409	10	14106	1422	145874	0	0	0	 	 	 	1
2013	14	1413	1409	10	14106	1275	146230	0	0	0	 	 	 	1
2013	14	1413	1409	10	14106	365	145969	0	0	0	 	 	 	1
2013	14	1413	1409	10	14106	854	146413	0	0	0	 	 	 	1
2013	14	1411	1422	11	14107	1537	 	0	 	1	administrative	0	class	0
2013	14	1411	1422	11	14107	970	 	0	 	1	administrative	0	class	0
2013	14	1411	1422	11	14107	141	 	0	 	1	administrative	0	class	0
2013	14	1411	1422	11	14107	514	 	0	 	1	parent	0	class	0
2013	14	1411	1422	11	14107	850	 	0	 	1	administrative	0	class	0
2013	14	1411	1422	11	14107	1328	 	0	 	1	administrative	0	class	0
2013	14	1411	1422	11	14107	276	 	0	 	1	administrative	0	class	0
2013	14	1411	1422	11	14107	1033	 	0	 	1	administrative	0	class	0
2013	14	1411	1422	11	14107	336	 	0	 	1	administrative	0	class	0
2013	14	1411	1422	11	14107	601	 	0	 	1	administrative	0	class	0
2013	14	1411	1422	11	14107	1458	 	0	 	1	administrative	0	class	0
2013	14	1411	1422	11	14107	1290	 	0	 	1	administrative	0	class	0
2013	14	1411	1422	11	14107	101	145846	0	 	1	administrative	0	class	0
2013	14	1411	1422	11	14107	113	 	0	 	1	administrative	0	class	0
2013	14	1411	1422	11	14107	1610	 	0	 	1	administrative	0	class	0
2013	14	1411	1422	11	14107	1029	146297	0	 	1	administrative	0	class	0
2013	14	1411	1422	11	14107	996	146538	0	 	1	administrative	0	class	0
2013	14	1411	1422	11	14107	378	 	0	 	1	academic	0	class	0
2013	14	1411	1422	11	14107	1452	146581	0	 	1	academic	0	class	0
2013	14	1411	1422	11	14107	1242	146607	0	 	1	administrative	0	class	0
2013	14	1411	1422	11	14107	1344	146286	0	 	1	administrative	0	class	0
2013	14	1411	1422	11	14107	1584	 	0	 	1	administrative	0	class	0
2013	14	1411	1422	11	14107	41	146710	0	 	1	administrative	0	class	0
2013	14	1408	1418	12	14016	393	146108	0	0	0	 	 	 	1
2013	14	1408	1418	12	14016	489	145997	0	0	0	 	 	 	1
2013	14	1408	1418	12	14016	520	146281	0	0	0	 	 	 	1
2013	14	1408	1418	12	14016	503	146387	0	0	0	 	 	 	1
2013	14	1408	1418	12	14016	523	146645	0	0	0	 	 	 	1
2013	14	1406	1414	13	14019	827	145660	0	0	0	 	 	 	1
2013	14	1406	1414	13	14019	748	145922	0	0	0	 	 	 	1
2013	14	1406	1414	13	14019	309	146196	0	0	0	 	 	 	1
2013	14	1406	1414	13	14019	899	145831	0	0	0	 	 	 	1
2013	14	1406	1414	13	14019	158	146825	0	0	0	 	 	 	1
2013	14	1406	1414	13	14019	759	146457	0	0	0	 	 	 	1
2013	14	1406	1414	13	14019	421	146682	0	0	0	 	 	 	1
2013	14	1406	1414	13	14019	1273	146426	0	0	0	 	 	 	1
2013	14	1406	1414	13	14019	176	 	0	1	0	unknown	1	district	0
2013	14	1406	1414	13	14019	177	146540	0	0	0	 	 	 	1
2013	14	1406	1414	13	14019	37	146475	0	0	0	 	 	 	1
2013	14	1406	1414	13	14019	1454	146444	0	0	0	 	 	 	1
2013	14	1406	1414	13	14019	1266	146510	0	1	0	unknown	1	district	0
2013	14	1406	1414	13	14019	583	146007	0	0	0	 	 	 	1
2013	14	1406	1414	13	14019	1046	146300	0	0	0	 	 	 	1
2013	14	1406	1414	13	14019	1202	146623	0	0	0	 	 	 	1
2013	14	1406	1414	13	14019	1034	146729	0	0	0	 	 	 	1
2013	14	1406	1414	13	14019	208	146329	0	0	0	 	 	 	1
2013	14	1406	1414	13	14019	223	146150	0	0	0	 	 	 	1
2013	14	1406	1414	13	14019	681	 	0	1	0	unknown	1	school	0
2013	14	1406	1414	13	14019	695	 	0	1	0	unknown	0	 	1
2013	14	1406	1414	13	14019	1001	 	0	1	0	unknown	1	school	0
2013	14	1406	1414	13	14019	436	145964	0	0	0	 	 	 	1
2013	14	1406	1414	13	14019	14	146524	0	0	0	 	 	 	1
2013	14	1406	1414	13	14019	616	146171	0	0	0	 	 	 	1
2013	14	1406	1414	13	14019	57	146454	0	0	0	 	 	 	1
2013	14	1406	1414	13	14019	1522	146064	0	0	0	 	 	 	1
2013	12	1206	1203	14	12024	460	122641	0	0	0	 	 	 	1
2013	12	1206	1203	14	12024	171	 	0	1	0	unknown	1	district	0
2013	12	1206	1203	14	12024	1206	123341	0	0	0	 	 	 	1
2013	12	1206	1203	14	12024	148	122798	0	0	0	 	 	 	1
2013	12	1206	1203	14	12024	845	123138	0	0	0	 	 	 	1
2013	12	1206	1203	14	12024	1394	123376	0	0	0	 	 	 	1
2013	12	1206	1203	14	12024	128	122771	0	0	0	 	 	 	1
2013	12	1206	1203	14	12024	1398	123343	0	0	0	 	 	 	1
2013	12	1206	1203	14	12024	605	122581	0	0	0	 	 	 	1
2013	12	1206	1203	14	12024	606	122773	0	0	0	 	 	 	1
2013	12	1206	1203	14	12024	639	123507	0	0	0	 	 	 	1
2013	12	1206	1203	14	12024	169	123339	0	1	0	unknown	0	 	1
2013	12	1206	1203	14	12024	689	122611	0	0	0	 	 	 	1
2013	12	1206	1203	14	12024	377	123418	0	0	0	 	 	 	1
2013	12	1206	1203	14	12024	623	122221	0	0	0	 	 	 	1
2013	12	1206	1203	14	12024	1447	122720	0	0	0	 	 	 	1
2013	12	1206	1203	14	12024	1445	122258	0	0	0	 	 	 	1
2013	12	1206	1203	14	12024	230	122158	0	1	0	unknown	1	district	0
2013	12	1206	1203	14	12024	1332	123514	0	0	0	 	 	 	1
2013	12	1206	1203	14	12024	95	122893	0	0	0	 	 	 	1
2013	12	1206	1203	14	12024	1564	122634	0	0	0	 	 	 	1
2013	12	1206	1203	14	12024	1359	123313	0	0	0	 	 	 	1
2013	12	1206	1203	14	12024	1154	122679	0	0	0	 	 	 	1
2013	14	1412	1406	15	14021	88	145667	0	0	0	 	 	 	1
2013	14	1412	1406	15	14021	432	145876	0	0	0	 	 	 	1
2013	14	1412	1406	15	14021	464	146505	0	0	0	 	 	 	1
2013	14	1412	1406	15	14021	145	146256	0	0	0	 	 	 	1
2013	14	1412	1406	15	14021	135	146276	0	0	0	 	 	 	1
2013	14	1402	1404	16	 	305	146149	0	 	1	 	 	 	0
2013	14	1402	1404	16	 	1393	 	0	 	1	 	 	 	0
2013	14	1402	1404	16	 	1545	146611	0	 	1	 	 	 	0
2013	14	1402	1404	16	 	835	 	0	 	1	 	 	 	0
2013	14	1402	1404	16	 	268	144392	0	 	1	 	 	 	0
2013	14	1402	1404	16	 	1299	 	0	 	1	 	 	 	0
2013	14	1402	1404	16	 	1523	146318	0	 	1	 	 	 	0
2013	14	1402	1404	16	 	107	144107	1	 	1	 	 	 	0
2013	14	1402	1404	16	 	1373	146430	1	 	1	 	 	 	0
2013	14	1402	1404	16	 	160	 	0	 	1	 	 	 	0
2013	14	1402	1404	16	 	853	143530	0	 	1	 	 	 	0
2013	14	1402	1404	16	 	1450	145762	0	 	1	 	 	 	0
2013	14	1402	1404	16	 	99	143145	1	 	1	 	 	 	0
2013	14	1402	1404	16	 	1146	146718	0	 	1	 	 	 	0
2013	14	1402	1404	16	 	481	146465	0	 	1	 	 	 	0
2013	14	1402	1404	16	 	1548	145681	0	 	1	 	 	 	0
2013	14	1402	1404	16	 	1274	145957	0	 	1	 	 	 	0
2013	14	1402	1404	16	 	262	143864	0	 	1	 	 	 	0
2013	14	1402	1404	16	 	473	145792	0	 	1	 	 	 	0
2013	14	1402	1404	16	 	1014	146380	0	 	1	 	 	 	0
2013	14	1402	1404	16	 	1285	146589	1	 	1	 	 	 	0
2013	14	1402	1404	16	 	222	144410	1	 	1	 	 	 	0
2013	14	1402	1404	16	 	635	 	0	 	1	 	 	 	0
2013	14	1402	1404	16	 	611	 	0	 	1	 	 	 	0
2013	14	1402	1404	16	 	633	146136	1	 	1	 	 	 	0
2013	14	1402	1404	16	 	198	 	0	 	1	 	 	 	0
2013	14	1402	1404	16	 	1145	146683	0	 	1	 	 	 	0
2013	14	1402	1404	16	 	833	145852	0	 	1	 	 	 	0
2013	14	1402	1403	17	14025	524	146866	1	 	0	 	 	 	0
2013	14	1402	1403	17	14025	1488	145935	1	 	0	academic	0	class	0
2013	14	1402	1403	17	14025	1208	146041	1	 	0	 	 	 	0
2013	14	1402	1403	17	14025	442	145700	0	1	0	unknown	1	district	0
2013	14	1402	1403	17	14025	800	146401	1	 	0	 	 	 	0
2013	14	1402	1403	17	14025	1471	145671	0	0	0	 	 	 	1
2013	14	1402	1403	17	14025	891	 	1	 	0	unknown	1	school	0
2013	14	1402	1403	17	14025	1513	 	0	1	0	unknown	1	school	0
2013	14	1402	1403	17	14025	1047	146751	1	 	0	 	 	 	0
2013	14	1402	1403	17	14025	44	 	1	 	0	unknown	1	school	0
2013	14	1402	1403	17	14025	1443	146629	1	 	0	 	 	 	0
2013	14	1402	1403	17	14025	637	146849	1	 	0	 	 	 	0
2013	14	1402	1403	17	14025	381	146046	0	1	0	parent	0	class	1
2013	14	1402	1403	17	14025	87	146061	1	 	0	 	 	 	0
2013	14	1402	1403	17	14025	550	146855	0	0	0	 	 	 	1
2013	14	1402	1403	17	14025	511	146433	0	0	0	 	 	 	1
2013	14	1402	1403	17	14025	675	 	0	1	0	unknown	1	school	0
2013	14	1402	1403	17	14025	1437	146314	1	 	0	 	 	 	0
2013	14	1402	1403	17	14025	1356	146244	0	0	0	 	 	 	1
2013	14	1402	1403	17	14025	1144	 	0	1	0	unknown	1	school	0
2013	14	1402	1403	17	14025	1534	146152	1	 	0	 	 	 	0
2013	14	1402	1403	17	14025	557	 	1	 	0	unknown	1	school	0
2013	14	1402	1403	17	14025	936	146467	0	1	0	unknown	1	district	0
2013	14	1402	1403	17	14025	1164	145651	1	 	0	 	 	 	0
2013	14	1402	1403	17	14025	1301	146520	0	0	0	 	 	 	1
2013	14	1402	1403	17	14025	8	146209	0	0	0	 	 	 	1
2013	14	1402	1403	17	14025	1094	 	0	1	0	unknown	1	school	0
2013	14	1402	1403	17	14025	1068	145719	0	1	0	unknown	1	district	0
2013	14	1402	1403	17	14025	67	145777	0	0	0	 	 	 	1
2013	14	1407	1416	18	14026	820	143417	0	0	0	 	 	 	1
2013	14	1407	1416	18	14026	1367	144570	0	0	0	 	 	 	1
2013	14	1407	1416	18	14026	1241	143139	0	1	0	unknown	1	school	0
2013	14	1407	1416	18	14026	513	144467	0	1	0	unknown	0	 	1
2013	14	1407	1416	18	14026	1565	143200	0	0	0	 	 	 	1
2013	14	1407	1416	18	14026	690	144512	0	0	0	 	 	 	1
2013	14	1407	1416	18	14026	1362	143455	0	1	0	academic	0	class	1
2013	14	1407	1416	18	14026	924	143249	0	0	0	 	 	 	1
2013	14	1407	1416	18	14026	1536	144480	0	0	0	 	 	 	1
2013	14	1407	1416	18	14026	1293	144605	0	0	0	 	 	 	1
2013	14	1407	1416	18	14026	646	143090	0	0	0	 	 	 	1
2013	14	1407	1416	18	14026	1071	144393	0	0	0	 	 	 	1
2013	14	1407	1416	18	14026	136	143394	0	0	0	 	 	 	1
2013	14	1407	1416	18	14026	1042	 	0	1	0	academic	0	class	1
2013	14	1407	1416	18	14026	846	144086	0	0	0	 	 	 	1
2013	14	1407	1416	18	14026	1349	144150	0	1	0	unknown	0	 	1
2013	14	1407	1416	18	14026	830	143427	0	0	0	 	 	 	1
2013	14	1407	1416	18	14026	1091	143378	0	0	0	 	 	 	1
2013	14	1407	1416	18	14026	562	144362	0	0	0	 	 	 	1
2013	14	1407	1416	18	14026	977	144170	0	0	0	 	 	 	1
2013	14	1407	1416	18	14026	509	144283	0	0	0	 	 	 	1
2013	14	1407	1416	18	14026	235	143649	0	1	0	academic	0	class	1
2013	14	1407	1416	18	14026	1389	143955	0	0	0	 	 	 	1
2013	14	1407	1416	18	14026	1217	144151	0	0	0	 	 	 	1
2013	14	1407	1416	18	14026	911	143188	0	0	0	 	 	 	1
2013	14	1407	1416	18	14026	492	 	0	1	0	academic	0	class	1
2013	14	1407	1416	18	14026	1283	144669	0	0	0	 	 	 	1
2013	13	1320	1306	19	13102	433	132640	0	1	0	administrative	0	class	1
2013	13	1320	1306	19	13102	1216	132590	0	0	0	 	 	 	1
2013	13	1320	1306	19	13102	454	132563	0	0	0	 	 	 	1
2013	13	1320	1306	19	13102	364	132741	0	0	0	 	 	 	1
2013	13	1320	1306	19	13102	1021	132684	0	0	0	 	 	 	1
2013	13	1320	1306	19	13102	942	132639	0	0	0	 	 	 	1
2013	13	1320	1306	19	13102	1158	132706	0	0	0	 	 	 	1
2013	13	1320	1306	19	13102	1307	132509	0	0	0	 	 	 	1
2013	13	1320	1306	19	13102	668	132521	0	1	0	unknown	1	school	0
2013	13	1320	1306	19	13102	227	132552	0	0	0	 	 	 	1
2013	13	1320	1306	19	13102	1453	132619	0	0	0	 	 	 	1
2013	13	1320	1306	19	13102	723	132536	0	0	0	 	 	 	1
2013	13	1320	1306	19	13102	253	132655	0	0	0	 	 	 	1
2013	13	1320	1306	19	13102	117	132679	0	0	0	 	 	 	1
2013	13	1320	1306	19	13102	789	132589	0	0	0	 	 	 	1
2013	13	1320	1306	19	13102	768	132599	0	0	0	 	 	 	1
2013	13	1320	1306	19	13102	321	132659	0	0	0	 	 	 	1
2013	13	1320	1306	19	13102	982	132583	0	0	0	 	 	 	1
2013	13	1320	1306	19	13102	551	132617	0	0	0	 	 	 	1
2013	13	1320	1306	19	13102	237	132629	0	0	0	 	 	 	1
2013	13	1320	1306	19	13102	1433	132673	0	0	0	 	 	 	1
2013	13	1320	1307	20	13097	1070	 	1	 	1	 	 	 	0
2013	13	1320	1307	20	13097	132	132560	1	 	1	 	 	 	0
2013	13	1320	1307	20	13097	218	132632	1	 	1	 	 	 	0
2013	13	1320	1307	20	13097	1182	132633	1	 	1	 	 	 	0
2013	13	1320	1307	20	13097	956	132594	1	 	1	 	 	 	0
2013	13	1320	1307	20	13097	938	132571	1	 	1	 	 	 	0
2013	13	1320	1307	20	13097	1321	132685	1	 	1	 	 	 	0
2013	13	1320	1307	20	13097	826	132678	1	 	1	 	 	 	0
2013	13	1320	1307	20	13097	1579	 	1	 	1	 	 	 	0
2013	13	1320	1307	20	13097	1271	132731	1	 	1	 	 	 	0
2013	13	1320	1307	20	13097	1319	132689	1	 	1	 	 	 	0
2013	13	1320	1307	20	13097	1008	 	1	 	1	 	 	 	0
2013	13	1320	1307	20	13097	908	132567	1	 	1	 	 	 	0
2013	13	1320	1307	20	13097	1093	132572	1	 	1	 	 	 	0
2013	13	1320	1307	20	13097	751	132720	1	 	1	 	 	 	0
2013	13	1320	1307	20	13097	1289	132710	1	 	1	 	 	 	0
2013	13	1320	1307	20	13097	764	132638	1	 	1	 	 	 	0
2013	13	1320	1307	20	13097	868	132609	1	 	1	 	 	 	0
2013	13	1320	1307	20	13097	182	 	1	 	1	 	 	 	0
2013	13	1320	1307	20	13097	1588	132694	1	 	1	 	 	 	0
2013	13	1320	1307	20	13097	1575	 	1	 	1	 	 	 	0
2013	14	1407	1417	21	14028	39	145950	0	0	0	 	 	 	1
2013	14	1407	1417	21	14028	295	 	0	1	0	academic	0	class	1
2013	14	1407	1417	21	14028	528	145722	0	0	0	 	 	 	1
2013	14	1407	1417	21	14028	1287	146053	0	0	0	 	 	 	1
2013	14	1407	1417	21	14028	1304	 	0	1	0	unknown	0	school	1
2013	14	1407	1417	21	14028	734	146610	0	0	0	 	 	 	1
2013	14	1407	1417	21	14028	907	146667	0	1	0	unknown	1	school	0
2013	14	1407	1417	21	14028	229	146295	0	0	0	 	 	 	1
2013	14	1407	1417	21	14028	301	146020	0	1	0	unknown	1	district	0
2013	14	1407	1417	21	14028	1589	145827	0	0	0	 	 	 	1
2013	14	1407	1417	21	14028	1272	146242	0	0	0	 	 	 	1
2013	14	1407	1417	21	14028	1187	145881	0	0	0	 	 	 	1
2013	14	1407	1417	21	14028	1314	146644	0	0	0	 	 	 	1
2013	14	1407	1417	21	14028	1213	 	0	1	0	unknown	1	school	0
2013	14	1407	1417	21	14028	1268	 	0	1	0	academic	0	class	1
2013	14	1407	1417	21	14028	64	146571	0	0	0	 	 	 	1
2013	14	1407	1417	21	14028	1065	146289	0	0	0	 	 	 	1
2013	14	1407	1417	21	14028	840	146373	0	1	0	unknown	1	school	0
2013	14	1407	1417	21	14028	1284	146741	0	0	0	 	 	 	1
2013	14	1407	1417	21	14028	1467	 	0	1	0	academic	0	class	1
2013	14	1407	1417	21	14028	1599	 	0	1	0	academic	0	class	1
2013	14	1407	1417	21	14028	1317	 	0	1	0	academic	0	class	1
2013	14	1407	1417	21	14028	472	146677	0	0	0	 	 	 	1
2013	14	1407	1417	21	14028	1189	 	0	1	0	academic	0	class	1
