SCHOOLYEAR_SP	NCTESID	DISTRICT	BEH01	BEH02	BEH03	BUL01	BUL02	CAP01	CAP02	CAP03	CAP04	CAR01	CAR02	CAR03	CHA01	CHA02	CHA03	CHA04	CLA01	CLA02	CLA03	CLA04	CNF01	CNF02	CNF03	CNF04	CNF05	CSL01	CSL02	CSL03	CTL01	CTL02	CTL03	EFF01	EFF02	EFF03	EFF04	EFF05	EFF06	EXH01	EXH02	EXH03	HAP01	HAP02	LOM01	LOM02	LOM03	MAT01	MAT02	MTL01	NVE01	NVE02	NVE03	NVE04	OIN01	PAE01	PAE02	PAE03	PAE04	PAE05	PER01	PER02	PER03	SES01	SES02	SES03_2011	SES03_2012	SES04_2011_2012	SES04_2013	SES05_2011	SES05_2012	SES05_2013	SES06	SES07	SES08	SES09	SES10	SES11	SES12	TSP01
2011	110074	11	4	1	1	999	999	5	3	4	4	4	4	3	998	5	5	3	5	5	4	5	3	4	5	4	4	3	3	4	4	1	4	4	3	1	999	999	999	1	5	5	999	999	999	999	999	3	1	999	999	999	999	999	999	999	999	999	999	999	4	3	1	2	2	1	999	4	999	2	999	999	999	999	999	999	999	999	999	5
2012	110074	11	4	1	1	1	1	3	4	3	3	5	5	4	5	5	5	4	5	4	5	5	5	5	4	4	4	5	5	998	4	4	3	4	5	999	5	4	3	1	4	5	4	998	4	3	3	3	2	999	999	999	999	999	999	999	999	999	999	999	4	4	1	3	999	999	4	4	999	999	2	999	1	1	0	0	0	0	0	5
2011	110075	11	5	1	1	999	999	5	4	2	3	4	5	3	5	5	5	3	4	4	4	3	5	4	4	4	4	4	4	4	4	4	3	3	3	3	999	999	999	2	1	2	999	999	999	999	999	4	3	999	999	999	999	999	999	999	999	999	999	999	4	5	3	2	2	5	999	2	999	2	999	999	999	999	999	999	999	999	999	3
2011	110076	11	4	5	4	999	999	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	3	5	5	3	5	4	5	5	4	999	999	999	1	1	1	999	999	999	999	999	5	3	999	999	999	999	999	999	999	999	999	999	999	5	5	4	2	1	4	999	4	999	1	999	999	999	999	999	999	999	999	999	3
2011	110078	11	5	3	1	999	999	5	4	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	3	4	3	5	5	4	999	999	999	1	4	5	999	999	999	999	999	2	3	999	999	999	999	999	999	999	999	999	999	999	5	5	2	3	2	1	999	4	999	1	999	999	999	999	999	999	999	999	999	5
2011	110082	11	4	2	1	999	999	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	4	5	5	4	3	5	4	4	4	5	5	5	1	999	999	999	1	1	5	999	999	999	999	999	4	1	999	999	999	999	999	999	999	999	999	999	999	5	5	1	3	3	1	999	4	999	2	999	999	999	999	999	999	999	999	999	5
2011	110083	11	5	1	1	999	999	5	4	5	4	5	5	5	5	5	5	4	2	5	5	5	5	5	5	5	4	5	5	5	4	998	4	5	5	1	999	999	999	1	1	4	999	999	999	999	999	4	2	999	999	999	999	999	999	999	999	999	999	999	5	4	1	3	3	6	999	3	999	2	999	999	999	999	999	999	999	999	999	5
2011	110084	11	4	1	1	999	999	4	4	3	4	5	5	5	4	5	5	4	5	5	4	4	5	4	5	5	4	5	5	5	4	1	5	5	4	2	999	999	999	1	2	4	999	999	999	999	999	2	4	999	999	999	999	999	999	999	999	999	999	999	4	5	2	998	2	1	999	4	999	2	999	999	999	999	999	999	999	999	999	5
2011	110085	11	3	3	1	999	999	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	4	5	5	5	1	999	999	999	1	1	1	999	999	999	999	999	1	5	999	999	999	999	999	999	999	999	999	999	999	5	5	5	3	2	1	999	3	999	2	999	999	999	999	999	999	999	999	999	5
2011	110086	11	5	1	1	999	999	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	5	5	1	999	999	999	1	1	5	999	999	999	999	999	5	1	999	999	999	999	999	999	999	999	999	999	999	5	5	1	3	2	7	999	4	999	1	999	999	999	999	999	999	999	999	999	5
2011	110087	11	4	4	2	999	999	4	998	998	4	4	5	4	5	5	5	998	5	4	4	4	5	5	3	4	3	4	4	4	4	2	3	5	5	1	999	999	999	1	1	1	999	999	999	999	999	3	2	999	999	999	999	999	999	999	999	999	999	999	4	4	1	2	1	1	999	3	999	1	999	999	999	999	999	999	999	999	999	4
2011	110088	11	3	3	3	999	999	4	4	4	5	5	5	2	5	5	5	5	5	5	5	5	5	4	5	5	4	5	5	5	3	1	5	5	5	1	999	999	999	1	1	5	999	999	999	999	999	4	2	999	999	999	999	999	999	999	999	999	999	999	4	4	1	2	2	4	999	4	999	1	999	999	999	999	999	999	999	999	999	5
2012	110088	11	4	2	2	3	1	5	3	5	3	5	5	3	5	5	5	5	5	5	5	5	5	4	5	5	4	5	4	5	4	4	3	5	5	999	5	4	5	3	1	5	3	1	3	5	5	4	1	999	999	999	999	999	999	999	999	999	999	999	5	5	1	3	999	999	5	4	999	999	1	999	1	1	0	0	0	0	0	5
2011	110089	11	4	3	2	999	999	5	4	4	5	5	5	5	4	5	5	5	5	4	5	5	4	5	5	5	4	5	5	5	3	3	3	4	4	2	999	999	999	1	1	1	999	999	999	999	999	2	3	999	999	999	999	999	999	999	999	999	999	999	4	5	1	3	2	7	999	2	999	1	999	999	999	999	999	999	999	999	999	4
2011	110091	11	5	1	1	999	999	4	1	4	2	5	5	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	3	4	1	5	4	2	999	999	999	3	1	4	999	999	999	999	999	3	3	999	999	999	999	999	999	999	999	999	999	999	4	4	4	3	3	6	999	2	999	3	999	999	999	999	999	999	999	999	999	5
2011	110092	11	5	1	1	999	999	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	3	5	5	1	999	999	999	1	5	3	999	999	999	999	999	5	3	999	999	999	999	999	999	999	999	999	999	999	5	5	1	1	3	1	999	2	999	3	999	999	999	999	999	999	999	999	999	5
2011	110093	11	5	998	998	999	999	1	1	5	4	1	2	1	3	3	3	3	1	1	3	1	1	1	1	1	1	1	1	1	2	3	1	4	1	1	999	999	999	1	5	1	999	999	999	999	999	5	1	999	999	999	999	999	999	999	999	999	999	999	1	1	1	2	1	1	999	1	999	1	999	999	999	999	999	999	999	999	999	1
2011	110098	11	4	3	3	999	999	3	5	3	3	4	5	3	5	5	5	3	3	3	2	3	5	4	4	3	3	5	4	4	3	5	3	5	4	3	999	999	999	2	3	3	999	999	999	999	999	3	3	999	999	999	999	999	999	999	999	999	999	999	5	3	2	3	3	4	999	2	999	2	999	999	999	999	999	999	999	999	999	3
2011	110099	11	5	2	1	999	999	5	5	5	5	5	5	4	4	5	5	3	5	5	5	3	5	4	5	5	4	5	5	5	2	4	4	5	5	1	999	999	999	1	1	5	999	999	999	999	999	3	1	999	999	999	999	999	999	999	999	999	999	999	5	5	1	3	2	3	999	2	999	1	999	999	999	999	999	999	999	999	999	5
2012	110099	11	5	1	1	4	2	5	5	5	4	5	5	5	5	5	5	4	5	5	5	5	5	4	5	5	4	5	5	5	4	1	4	4	4	999	5	4	4	1	5	5	5	1	5	5	4	1	1	999	999	999	999	999	999	999	999	999	999	999	4	4	2	3	999	999	4	4	999	999	1	999	1	1	0	0	0	0	0	5
2011	110100	11	3	5	2	999	999	1	1	3	3	3	4	2	2	3	4	3	3	3	3	3	4	3	5	4	3	3	3	4	2	3	3	3	5	4	999	999	999	1	1	2	999	999	999	999	999	5	1	999	999	999	999	999	999	999	999	999	999	999	4	1	3	2	2	1	999	2	999	1	999	999	999	999	999	999	999	999	999	3
2011	110101	11	4	1	1	999	999	5	3	5	5	5	5	3	5	5	5	5	5	5	5	5	5	4	5	5	4	5	5	5	4	3	4	5	5	1	999	999	999	1	4	1	999	999	999	999	999	4	1	999	999	999	999	999	999	999	999	999	999	999	5	4	1	2	2	3	999	4	999	3	999	999	999	999	999	999	999	999	999	5
2011	110104	11	3	2	3	999	999	3	3	3	3	3	5	4	5	5	5	5	4	4	5	4	5	5	5	5	2	4	5	5	3	5	1	5	2	1	999	999	999	1	1	5	999	999	999	999	999	998	998	999	999	999	999	999	999	999	999	999	999	999	4	5	2	3	3	1	999	4	999	2	999	999	999	999	999	999	999	999	999	998
2012	110104	11	3	1	5	4	1	4	3	3	5	4	4	3	5	4	5	5	4	5	4	5	5	3	5	5	4	5	3	4	3	3	2	5	5	999	5	5	5	1	1	5	4	3	4	3	5	2	998	999	999	999	999	999	999	999	999	999	999	999	5	4	1	3	999	999	5	4	999	999	2	999	1	0	0	0	1	0	0	3
2011	110105	11	2	5	998	999	999	3	1	2	2	3	5	2	3	998	998	998	4	4	5	4	3	5	998	998	1	998	3	5	4	5	1	3	5	4	999	999	999	1	1	3	999	999	999	999	999	3	3	999	999	999	999	999	999	999	999	999	999	999	3	4	5	2	2	1	999	1	999	1	999	999	999	999	999	999	999	999	999	2
2011	110106	11	3	4	3	999	999	3	3	5	4	3	5	4	5	2	3	4	5	4	4	4	5	4	5	4	3	5	5	3	2	3	2	2	3	4	999	999	999	4	998	3	999	999	999	999	999	2	4	999	999	999	999	999	999	999	999	999	999	999	4	4	4	2	2	2	999	4	999	1	999	999	999	999	999	999	999	999	999	5
2011	110107	11	4	2	1	999	999	3	3	3	3	3	3	998	3	4	5	3	3	3	4	3	3	3	5	4	3	3	3	3	3	3	998	4	4	1	999	999	999	1	1	1	999	999	999	999	999	3	2	999	999	999	999	999	999	999	999	999	999	999	4	4	2	2	998	2	999	3	999	1	999	999	999	999	999	999	999	999	999	4
2011	110108	11	4	3	4	999	999	3	1	3	2	3	3	1	3	3	2	1	3	3	3	1	3	3	5	4	1	1	3	3	1	1	3	4	2	3	999	999	999	2	3	4	999	999	999	999	999	3	1	999	999	999	999	999	999	999	999	999	999	999	4	4	1	3	3	6	999	2	999	1	999	999	999	999	999	999	999	999	999	4
2011	110109	11	4	5	3	999	999	5	4	4	3	3	5	4	4	5	5	3	5	4	3	3	4	4	5	4	4	5	4	4	3	4	4	4	5	3	999	999	999	1	1	3	999	999	999	999	999	3	3	999	999	999	999	999	999	999	999	999	999	999	4	5	4	2	3	5	999	1	999	2	999	999	999	999	999	999	999	999	999	4
2011	110112	11	5	1	1	999	999	4	4	4	5	5	5	4	4	4	5	5	5	5	4	4	5	5	5	5	3	4	4	4	4	3	4	5	5	4	999	999	999	1	1	3	999	999	999	999	999	3	2	999	999	999	999	999	999	999	999	999	999	999	5	5	1	3	1	7	999	4	999	1	999	999	999	999	999	999	999	999	999	5
2011	110113	11	3	4	5	999	999	4	4	5	3	5	5	5	5	5	4	3	5	5	5	5	5	5	5	5	5	5	5	5	4	3	5	3	5	4	999	999	999	1	1	2	999	999	999	999	999	4	5	999	999	999	999	999	999	999	999	999	999	999	4	5	5	3	3	4	999	4	999	1	999	999	999	999	999	999	999	999	999	5
2011	110114	11	3	3	3	999	999	4	3	5	5	5	4	4	3	5	4	3	4	3	2	2	4	3	4	3	5	3	3	4	3	5	4	3	5	4	999	999	999	998	998	998	999	999	999	999	999	4	4	999	999	999	999	999	999	999	999	999	999	999	4	4	2	998	998	998	999	998	999	998	999	999	999	999	999	999	999	999	999	4
2012	110114	11	3	4	3	2	1	3	4	4	5	4	3	4	4	3	4	5	3	4	3	4	4	3	4	5	4	4	4	5	3	2	3	4	3	999	3	4	2	4	2	5	3	1	3	3	4	2	3	999	999	999	999	999	999	999	999	999	999	999	4	5	1	1	999	999	2	3	999	999	2	999	0	0	1	0	0	0	0	4
2011	110115	11	4	2	3	999	999	5	5	5	5	5	5	5	2	3	5	5	5	5	5	5	4	5	5	5	5	5	5	4	5	2	3	5	5	4	999	999	999	1	1	5	999	999	999	999	999	3	1	999	999	999	999	999	999	999	999	999	999	999	5	5	2	1	3	1	999	4	999	2	999	999	999	999	999	999	999	999	999	3
2012	110115	11	4	1	1	1	1	5	4	5	5	5	5	5	4	5	4	5	5	5	5	5	4	4	5	5	4	5	5	5	5	1	4	4	4	999	5	4	4	1	1	5	5	1	5	5	5	4	2	999	999	999	999	999	999	999	999	999	999	999	4	5	1	1	999	999	4	3	999	999	2	999	1	1	0	0	0	0	0	5
2011	110116	11	3	4	2	999	999	3	4	3	3	4	4	3	5	4	5	5	5	4	5	5	4	5	5	4	3	3	3	3	2	3	4	5	5	1	999	999	999	1	1	1	999	999	999	999	999	4	2	999	999	999	999	999	999	999	999	999	999	999	5	4	1	1	1	3	999	3	999	1	999	999	999	999	999	999	999	999	999	5
2011	110117	11	4	998	998	999	999	5	2	998	998	5	5	998	5	998	998	998	5	4	4	998	5	998	5	5	998	4	998	998	3	3	998	998	998	998	999	999	999	998	998	998	999	999	999	999	999	3	998	999	999	999	999	999	999	999	999	999	999	999	4	3	998	998	998	998	999	998	999	998	999	999	999	999	999	999	999	999	999	5
2012	110117	11	4	2	2	3	1	4	4	4	4	4	4	3	4	4	5	5	4	5	3	4	4	4	5	4	4	4	4	4	3	2	3	4	3	999	4	3	3	1	1	3	5	1	4	4	5	2	2	999	999	999	999	999	999	999	999	999	999	999	4	5	2	2	999	999	5	2	999	999	1	999	1	0	0	0	0	1	0	3
2011	110119	11	3	2	2	999	999	3	1	3	1	2	2	1	3	2	5	3	3	3	2	998	4	2	5	4	3	4	4	3	3	1	2	4	4	2	999	999	999	1	5	5	999	999	999	999	999	4	3	999	999	999	999	999	999	999	999	999	999	999	4	5	5	2	3	4	999	3	999	2	999	999	999	999	999	999	999	999	999	5
2011	110120	11	5	1	1	999	999	5	4	3	5	3	5	1	4	4	5	3	5	5	3	4	4	3	5	5	4	3	2	5	3	3	3	4	5	2	999	999	999	1	1	3	999	999	999	999	999	3	2	999	999	999	999	999	999	999	999	999	999	999	5	3	1	3	3	1	999	2	999	2	999	999	999	999	999	999	999	999	999	4
2011	110122	11	5	1	1	999	999	4	4	4	5	4	5	4	4	5	3	4	5	5	4	5	5	5	5	5	4	4	4	5	4	3	4	4	4	2	999	999	999	1	4	4	999	999	999	999	999	4	1	999	999	999	999	999	999	999	999	999	999	999	5	4	2	3	2	5	999	4	999	2	999	999	999	999	999	999	999	999	999	4
2011	110124	11	5	1	998	999	999	3	3	3	3	5	5	5	4	1	5	1	5	5	4	1	5	5	3	5	5	1	3	5	3	1	3	5	5	5	999	999	999	1	5	5	999	999	999	999	999	5	1	999	999	999	999	999	999	999	999	999	999	999	1	1	1	3	2	1	999	4	999	2	999	999	999	999	999	999	999	999	999	5
2011	110128	11	4	2	1	999	999	4	4	4	4	5	5	3	4	5	5	5	5	4	4	4	5	5	4	5	4	3	4	4	4	4	3	4	4	1	999	999	999	1	1	5	999	999	999	999	999	3	2	999	999	999	999	999	999	999	999	999	999	999	5	4	2	3	2	3	999	4	999	2	999	999	999	999	999	999	999	999	999	5
2011	110129	11	5	998	2	999	999	4	3	4	3	4	4	3	3	3	3	4	4	4	3	4	4	3	4	3	3	3	3	3	3	3	3	5	3	4	999	999	999	1	2	2	999	999	999	999	999	3	4	999	999	999	999	999	999	999	999	999	999	999	4	3	4	2	2	1	999	2	999	1	999	999	999	999	999	999	999	999	999	3
2011	110130	11	5	1	1	999	999	1	1	4	3	3	5	2	5	5	5	5	4	3	5	3	5	3	4	4	3	4	5	1	4	1	3	5	4	1	999	999	999	1	5	5	999	999	999	999	999	3	998	999	999	999	999	999	999	999	999	999	999	999	5	5	1	3	2	6	999	2	999	1	999	999	999	999	999	999	999	999	999	4
2011	110131	11	5	1	1	999	999	5	3	5	3	5	5	4	4	5	5	5	5	5	4	5	5	5	5	5	4	5	4	5	4	2	4	5	5	1	999	999	999	1	4	1	999	999	999	999	999	2	1	999	999	999	999	999	999	999	999	999	999	999	5	5	1	3	2	4	999	4	999	3	999	999	999	999	999	999	999	999	999	4
2011	110132	11	4	1	1	999	999	5	4	4	5	5	4	3	4	5	4	3	4	4	4	4	4	4	5	5	4	5	5	5	3	1	4	4	5	1	999	999	999	1	1	4	999	999	999	999	999	3	1	999	999	999	999	999	999	999	999	999	999	999	5	4	1	2	1	7	999	3	999	2	999	999	999	999	999	999	999	999	999	5
2011	110133	11	5	2	2	999	999	5	4	3	5	4	3	3	5	4	5	3	4	4	3	3	3	4	5	3	3	4	4	4	4	3	4	3	4	1	999	999	999	1	5	2	999	999	999	999	999	4	2	999	999	999	999	999	999	999	999	999	999	999	5	3	1	2	1	4	999	4	999	1	999	999	999	999	999	999	999	999	999	5
2011	110134	11	3	3	3	999	999	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	3	3	5	5	2	999	999	999	1	1	5	999	999	999	999	999	3	3	999	999	999	999	999	999	999	999	999	999	999	5	5	2	3	1	4	999	2	999	2	999	999	999	999	999	999	999	999	999	5
2011	110135	11	5	3	1	999	999	4	3	5	2	5	5	5	5	5	5	4	2	5	3	5	4	5	5	5	4	4	4	5	3	3	4	5	5	1	999	999	999	3	4	4	999	999	999	999	999	4	1	999	999	999	999	999	999	999	999	999	999	999	4	4	2	2	2	1	999	3	999	1	999	999	999	999	999	999	999	999	999	5
2012	110135	11	4	3	3	2	2	4	4	4	4	4	5	5	5	5	5	5	3	4	5	4	3	4	5	5	4	4	3	4	4	2	3	4	4	999	4	5	5	1	4	998	998	1	4	5	5	2	3	999	999	999	999	999	999	999	999	999	999	999	4	3	3	2	999	999	5	3	999	999	1	999	1	1	0	0	0	0	0	4
2011	110136	11	4	1	1	999	999	5	4	3	5	4	5	5	5	5	5	5	5	5	4	5	5	5	5	5	3	5	3	5	3	3	4	5	5	1	999	999	999	1	1	4	999	999	999	999	999	4	2	999	999	999	999	999	999	999	999	999	999	999	5	5	3	2	2	998	999	998	999	1	999	999	999	999	999	999	999	999	999	5
2011	110139	11	5	4	4	999	999	4	3	4	4	4	4	5	4	4	5	4	3	4	5	4	4	4	4	3	3	3	4	3	3	4	3	4	4	4	999	999	999	1	1	1	999	999	999	999	999	3	5	999	999	999	999	999	999	999	999	999	999	999	4	4	3	2	1	3	999	1	999	2	999	999	999	999	999	999	999	999	999	5
2011	110140	11	5	1	1	999	999	4	4	5	5	5	5	5	5	5	5	3	1	5	5	3	5	5	5	5	3	4	4	5	5	4	4	5	5	1	999	999	999	998	998	5	999	999	999	999	999	4	1	999	999	999	999	999	999	999	999	999	999	999	5	5	1	998	998	998	999	998	999	998	999	999	999	999	999	999	999	999	999	5
2012	110140	11	4	1	1	3	2	4	2	4	4	4	5	4	4	5	5	4	4	4	5	5	5	5	5	5	5	4	5	3	4	3	4	5	4	999	3	4	4	1	1	2	4	1	5	5	4	3	3	999	999	999	999	999	999	999	999	999	999	999	5	4	1	2	999	999	4	2	999	999	2	999	1	0	0	0	0	0	0	5
2011	110142	11	5	2	1	999	999	5	4	5	5	4	5	3	5	5	5	5	5	5	5	4	5	4	5	3	4	4	5	4	4	5	1	5	5	1	999	999	999	1	2	2	999	999	999	999	999	4	4	999	999	999	999	999	999	999	999	999	999	999	4	4	1	3	3	1	999	1	999	1	999	999	999	999	999	999	999	999	999	5
2011	110144	11	5	1	1	999	999	4	2	4	5	5	5	4	3	4	5	5	5	5	3	4	5	4	5	5	4	2	5	4	3	4	1	4	3	1	999	999	999	1	2	3	999	999	999	999	999	3	3	999	999	999	999	999	999	999	999	999	999	999	4	4	1	2	3	4	999	2	999	2	999	999	999	999	999	999	999	999	999	998
2012	110144	11	5	2	1	1	2	2	2	2	2	3	4	1	998	3	2	2	2	3	1	3	4	3	2	3	2	2	2	2	3	3	2	4	2	999	2	3	3	1	1	2	3	1	2	2	3	2	3	999	999	999	999	999	999	999	999	999	999	999	4	2	1	2	999	999	6	2	999	999	2	999	1	1	0	0	0	1	0	2
2011	110145	11	4	998	1	999	999	3	3	3	998	2	5	2	3	3	998	998	3	3	3	3	4	3	4	998	5	998	3	3	3	4	3	3	5	3	999	999	999	1	3	5	999	999	999	999	999	5	1	999	999	999	999	999	999	999	999	999	999	999	5	4	1	2	2	1	999	3	999	2	999	999	999	999	999	999	999	999	999	5
2011	110147	11	3	998	998	999	999	4	4	998	998	5	5	998	4	998	5	2	5	4	5	3	5	5	4	5	5	2	3	998	3	2	998	998	998	998	999	999	999	998	998	998	999	999	999	999	999	2	998	999	999	999	999	999	999	999	999	999	999	999	3	4	1	998	998	998	999	998	999	998	999	999	999	999	999	999	999	999	999	5
2011	110148	11	4	4	1	999	999	5	5	998	5	4	5	5	4	5	5	5	4	5	4	5	5	5	4	5	5	5	5	5	4	4	998	5	5	3	999	999	999	1	1	4	999	999	999	999	999	5	2	999	999	999	999	999	999	999	999	999	999	999	998	5	3	3	3	3	999	4	999	1	999	999	999	999	999	999	999	999	999	5
2011	110149	11	4	1	1	999	999	4	4	5	4	5	5	5	5	4	1	2	5	5	5	3	5	4	5	5	4	1	5	4	2	3	2	5	4	3	999	999	999	1	1	1	999	999	999	999	999	3	3	999	999	999	999	999	999	999	999	999	999	999	3	5	1	2	2	2	999	4	999	3	999	999	999	999	999	999	999	999	999	1
2012	110149	11	4	4	3	3	3	5	4	4	4	4	5	4	5	3	2	1	5	5	4	4	5	4	4	3	3	3	3	4	4	3	3	5	3	999	4	5	3	1	1	1	5	1	5	5	5	3	2	999	999	999	999	999	999	999	999	999	999	999	4	5	3	3	999	999	4	4	999	999	2	999	1	1	1	0	0	1	0	5
2011	110150	11	3	2	2	999	999	5	3	5	3	2	3	1	3	3	5	5	2	3	1	4	3	3	3	3	3	1	5	4	3	3	3	2	4	1	999	999	999	1	1	5	999	999	999	999	999	1	3	999	999	999	999	999	999	999	999	999	999	999	5	3	1	3	3	7	999	4	999	1	999	999	999	999	999	999	999	999	999	3
2011	110151	11	5	2	1	999	999	5	4	5	4	5	5	5	5	5	5	5	4	4	5	4	5	5	5	5	4	5	5	5	4	3	3	5	5	2	999	999	999	1	1	3	999	999	999	999	999	4	2	999	999	999	999	999	999	999	999	999	999	999	5	5	2	2	2	1	999	2	999	2	999	999	999	999	999	999	999	999	999	5
2012	110151	11	4	2	1	1	1	5	5	5	5	5	5	5	5	5	5	3	5	998	4	5	5	5	5	5	5	5	4	5	4	2	5	5	5	999	5	4	4	1	1	3	5	1	4	5	5	3	3	999	999	999	999	999	999	999	999	999	999	999	5	5	1	2	999	999	5	2	999	999	2	999	1	1	0	0	0	0	0	5
2011	110152	11	3	3	2	999	999	4	4	5	5	5	5	4	5	5	5	5	5	5	5	3	4	4	5	5	5	3	3	5	3	2	3	5	5	1	999	999	999	1	1	5	999	999	999	999	999	2	4	999	999	999	999	999	999	999	999	999	999	999	4	4	2	3	2	1	999	4	999	1	999	999	999	999	999	999	999	999	999	5
2011	110153	11	5	1	1	999	999	4	3	4	4	4	5	4	5	5	5	4	5	5	5	4	5	5	4	5	3	4	4	5	4	2	4	5	5	1	999	999	999	1	4	2	999	999	999	999	999	4	2	999	999	999	999	999	999	999	999	999	999	999	3	5	1	3	3	7	999	3	999	2	999	999	999	999	999	999	999	999	999	4
2011	110154	11	4	2	3	999	999	4	2	3	2	4	4	1	3	3	4	3	5	5	5	1	2	3	3	3	3	4	1	2	3	4	3	5	5	2	999	999	999	1	1	1	999	999	999	999	999	5	1	999	999	999	999	999	999	999	999	999	999	999	5	4	2	3	2	2	999	1	999	2	999	999	999	999	999	999	999	999	999	4
2011	110155	11	2	3	3	999	999	2	2	5	4	4	4	5	5	5	5	4	5	5	5	5	5	5	5	5	4	4	5	5	3	2	3	5	4	1	999	999	999	1	1	3	999	999	999	999	999	2	2	999	999	999	999	999	999	999	999	999	999	999	3	4	1	3	2	1	999	4	999	2	999	999	999	999	999	999	999	999	999	4
2011	110156	11	4	1	1	999	999	4	2	5	3	4	4	4	4	4	5	4	3	3	3	3	4	5	4	2	3	5	4	4	3	3	3	5	4	1	999	999	999	1	5	4	999	999	999	999	999	2	2	999	999	999	999	999	999	999	999	999	999	999	5	5	1	2	2	1	999	4	999	2	999	999	999	999	999	999	999	999	999	4
2011	110157	11	5	1	1	999	999	4	3	4	3	5	5	3	3	5	4	3	5	4	4	5	5	5	5	5	4	4	4	4	4	1	5	5	4	3	999	999	999	1	1	4	999	999	999	999	999	3	3	999	999	999	999	999	999	999	999	999	999	999	4	3	1	3	3	7	999	3	999	2	999	999	999	999	999	999	999	999	999	5
2011	110158	11	5	1	1	999	999	4	3	2	3	3	4	1	5	3	4	4	4	5	3	4	4	5	4	3	3	5	4	4	3	4	2	4	4	1	999	999	999	1	1	5	999	999	999	999	999	3	3	999	999	999	999	999	999	999	999	999	999	999	5	3	1	3	2	7	999	4	999	1	999	999	999	999	999	999	999	999	999	3
2011	110160	11	5	1	1	999	999	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	4	4	4	5	5	4	3	4	5	5	1	999	999	999	2	5	998	999	999	999	999	999	4	2	999	999	999	999	999	999	999	999	999	999	999	5	5	5	3	2	1	999	2	999	2	999	999	999	999	999	999	999	999	999	5
2011	110161	11	5	2	1	999	999	5	4	3	5	5	5	998	5	5	5	5	5	5	5	3	5	5	5	5	5	5	998	5	4	4	5	5	5	998	999	999	999	5	1	4	999	999	999	999	999	3	3	999	999	999	999	999	999	999	999	999	999	999	5	5	1	2	3	1	999	4	999	2	999	999	999	999	999	999	999	999	999	5
2011	110163	11	5	1	1	999	999	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	4	2	4	5	5	1	999	999	999	1	1	5	999	999	999	999	999	4	1	999	999	999	999	999	999	999	999	999	999	999	5	5	1	3	1	3	999	4	999	1	999	999	999	999	999	999	999	999	999	5
2011	110165	11	3	2	1	999	999	5	4	1	4	5	5	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	5	1	999	999	999	1	5	4	999	999	999	999	999	1	3	999	999	999	999	999	999	999	999	999	999	999	4	5	1	2	3	1	999	4	999	3	999	999	999	999	999	999	999	999	999	5
2011	110167	11	5	1	1	999	999	5	5	4	5	5	5	5	5	5	5	998	5	5	5	5	5	4	5	5	2	3	1	3	3	2	1	998	5	1	999	999	999	1	1	1	999	999	999	999	999	1	5	999	999	999	999	999	999	999	999	999	999	999	5	5	1	3	2	5	999	2	999	1	999	999	999	999	999	999	999	999	999	3
2011	110168	11	4	1	3	999	999	3	3	4	4	3	4	3	4	4	5	4	3	5	5	4	4	4	4	4	3	1	3	4	4	1	3	4	4	2	999	999	999	1	4	4	999	999	999	999	999	3	3	999	999	999	999	999	999	999	999	999	999	999	3	3	3	998	998	998	999	998	999	998	999	999	999	999	999	999	999	999	999	3
2011	110169	11	5	1	1	999	999	3	3	4	3	5	5	4	5	4	5	4	4	4	4	4	5	5	4	5	4	4	4	5	4	3	4	5	5	3	999	999	999	1	1	2	999	999	999	999	999	3	3	999	999	999	999	999	999	999	999	999	999	999	5	4	1	2	2	3	999	4	999	1	999	999	999	999	999	999	999	999	999	4
2011	110170	11	5	1	1	999	999	5	4	5	5	5	5	1	5	5	5	4	5	5	4	4	5	4	5	5	5	1	4	4	4	1	5	5	1	1	999	999	999	1	2	1	999	999	999	999	999	5	1	999	999	999	999	999	999	999	999	999	999	999	5	5	1	2	2	6	999	1	999	1	999	999	999	999	999	999	999	999	999	5
2011	110171	11	5	1	1	999	999	4	3	3	4	4	4	4	4	4	5	4	5	3	4	2	5	3	4	4	4	3	4	4	3	5	3	4	5	5	999	999	999	1	1	5	999	999	999	999	999	4	1	999	999	999	999	999	999	999	999	999	999	999	5	5	1	3	2	3	999	4	999	1	999	999	999	999	999	999	999	999	999	3
